Id,SalePrice
2735,129177.09067701754
2736,134351.21704972457
2737,124575.75992375903
2738,141875.81359637406
2739,164525.2293816165
2740,131886.45866821945
2741,156038.3253912474
2742,148525.2835710781
2743,143348.07243032314
2744,151278.10896302425
2745,134076.61977021865
2746,136430.38967646717
2747,133924.166649554
2748,119232.36552256848
2749,130170.29279787446
2750,137390.46486673292
2751,134893.72273743481
2752,178365.28954603316
2753,146048.39744002704
2754,237998.95372271884
2755,129008.52586060464
2756,99332.09946730171
2757,68320.02112632699
2758,94192.37646107623
2759,154824.14001783714
2760,125624.61482928449
2761,139334.69752912666
2762,139176.10897733748
2763,188895.00626037762
2764,139809.18122803885
2765,282626.6450373974
2766,131322.97652119846
2767,89071.59516969894
2768,136770.84872321214
2769,132377.20531254186
2770,140019.82395706145
2771,121255.77816768295
2772,114194.27220832235
2773,147937.90620015102
2774,133437.8288806572
2775,121409.38467350474
2776,140031.41586946094
2777,132751.49605446347
2778,115886.0253767153
2779,125484.99057956204
2780,100824.69188168875
2781,99145.47215489764
2782,91088.64453948973
2783,103555.5132422658
2784,124577.02096018824
2785,125820.51484661808
2786,83598.17308729966
2787,118178.13361094816
2788,77334.62245231363
2789,202816.19297106354
2790,95212.31522419496
2791,111735.7408027758
2792,57704.35842398154
2793,161637.3936669813
2794,96644.96573725255
2795,110708.5019015979
2796,94953.92658118853
2797,208133.21283821668
2798,103479.7980567055
2799,118120.065194546
2800,65656.9745856699
2801,107687.89938997416
2802,136096.83444603838
2803,157785.898357917
2804,119973.11948642552
2805,106273.34214044268
2806,88359.4958752215
2807,148060.79936054724
2808,143370.22216039637
2809,136219.77406322485
2810,128011.81114286142
2811,154209.24945008848
2812,153775.96843265044
2813,142473.33253152552
2814,153624.00316415922
2815,106153.22131156306
2816,245460.00785726626
2817,139590.60363161872
2818,127634.3960294466
2819,147215.74442895345
2820,138502.389264625
2821,103817.80541257755
2822,181916.60630238685
2823,304480.2944966749
2824,175847.7183277222
2825,133127.31169095248
2826,131490.8127434315
2827,140931.88778149057
2828,209494.5665301037
2829,192930.64759219176
2830,234669.40477872617
2831,173378.13399858045
2832,238722.4991331202
2833,308523.0692936581
2834,215474.35859991916
2835,223290.18014464938
2836,188025.18035236397
2837,161199.13847726866
2838,148827.85815926682
2839,175725.35788627208
2840,203424.58215350725
2841,197900.5900232969
2842,223520.55666029008
2843,142925.87854888826
2844,165231.09678800244
2845,124685.96624133034
2846,199840.81173065474
2847,196503.63496146185
2848,212146.97238059956
2849,202256.84815134143
2850,283441.8555324154
2851,240299.17986517464
2852,231979.64939921175
2853,233287.19139002968
2854,139562.28875180366
2855,208274.72363053646
2856,202753.3309361851
2857,188025.18035236397
2858,205306.79216036396
2859,131590.6807350226
2860,137680.50010864832
2861,123812.05487086314
2862,188417.48753360476
2863,129217.20279087714
2864,259561.51746686932
2865,139494.72580078995
2866,150775.7610916344
2867,99487.96400872183
2868,94322.49992991037
2869,108436.62518394564
2870,134453.01512841735
2871,82682.11206982993
2872,55692.663906525624
2873,105366.14512935973
2874,141892.56350339353
2875,116472.93561953367
2876,149609.87136581205
2877,127616.92325155348
2878,173577.11192360247
2879,138969.73270188458
2880,101049.89689114895
2881,154658.25020503163
2882,174398.51502562515
2883,198770.08687050146
2884,182564.27746406398
2885,189588.56832940422
2886,219612.4118318123
2887,100156.60895624697
2888,126346.63102689433
2889,52702.15845081236
2890,82917.5339958669
2891,139495.27690795306
2892,45531.597708262794
2893,87277.79010574298
2894,58001.82519673806
2895,304836.15020251856
2896,288010.17497261567
2897,202440.56039983098
2898,145406.59461198904
2899,223287.10928000673
2900,171390.1821553988
2901,210901.9186927094
2902,188725.5120908883
2903,350293.3055237994
2904,351888.63194565603
2905,84160.33415998993
2906,215369.14259488773
2907,112288.15750102139
2908,134027.94765593094
2909,146169.36299098935
2910,86151.7938129133
2911,86565.08914469025
2912,140306.5894772385
2913,86769.3414612772
2914,81833.57452345509
2915,87597.47362262115
2916,83426.02597083813
2917,153846.45849406393
2918,119688.22572859438
2919,227117.7689842364
